V,Thrust,diameter,pitch,rpm
51,698.0352842,1.8,12,1100
97,1888.423751,1.6,12,2300
31,1351.554765,1.8,10,1900
73,298.3543303,1.6,24,900
39,287.2770981,1.6,26,1100
81,2934.345511,1.8,22,2900
63,261.9147181,2.002,50,1900
99,7421.278905,2.2,16,2900
43,1719.575827,2.002,36,2500
51,252.4355294,1.8,34,700
15,2432.005891,2.2,38,2900
7,4638.166152,2.002,2,2900
33,274.0811217,1.6,24,1100
17,724.2580396,2.2,38,1500
45,490.7407795,1.6,16,1300
57,153.3099577,1.6,0,1300
9,495.518557,1.8,18,1300
87,180.598577,1.8,50,500
61,296.1639065,1.6,46,2100
49,1186.206491,2.002,42,2500
83,634.6496978,1.8,40,1500
43,3358.35191,2.2,16,2100
53,5027.199936,2.2,4,2300
53,865.502679,1.6,20,1900
41,542.4754788,2.002,46,2100
31,393.1065842,1.6,40,2100
17,175.3775501,2.002,10,500
75,365.392642,2.2,48,1100
39,1527.310202,2.2,24,1500
27,1000.671133,1.6,20,2300
69,1372.32493,1.6,28,2700
23,80.12291085,2.002,48,900
63,218.5565416,1.6,40,900
15,670.4571687,1.8,2,1300
33,4286.225711,2.2,18,2500
75,2367.212146,2.2,18,1500
17,731.7842262,2.002,46,2700
31,95.24303693,2.002,42,500
77,151.5122083,2.2,2,1100
39,845.4394991,2.002,0,1100
75,3328.221208,1.8,8,2700
45,247.7213642,2.002,38,700
9,360.4644781,1.8,18,1100
27,1211.803829,2.2,38,1900
69,693.3804899,2.002,18,900
53,2357.836311,2.002,30,2500
31,380.0072594,1.8,34,1300
73,267.3306992,1.6,42,1100
1,21.69708957,1.6,36,500
9,202.7418289,1.8,40,1300
51,590.331052,1.6,16,1300
5,1956.31808,2.002,34,2900
69,791.9944766,1.8,24,1100
73,730.0176786,1.8,38,1700
95,3920.752837,2.002,28,2900
17,220.8978748,1.8,6,700
91,2857.062991,2.2,28,1900
73,1024.535079,1.8,30,1700
61,921.7647188,1.8,34,1900
49,602.5682191,1.8,42,2100
5,4606.803167,2.002,2,2900
79,3219.942229,2.002,18,2300
9,409.9876955,2.2,28,900
73,976.5531734,2.002,36,1500
69,6879.355387,2.2,6,2700
39,769.1286247,1.6,20,1900
63,963.9114404,2.002,34,1500
83,1217.217097,1.6,20,1900
23,4048.391292,2.2,10,2300
87,2077.21509,1.8,34,2900
51,2267.632714,2.002,34,2700
15,933.9881568,2.002,8,1300
67,669.724976,2.002,46,2100
69,4153.107133,2.002,8,2500
49,1441.729999,2.002,30,1900
99,2714.187123,2.002,16,1700
65,1095.459243,1.6,36,2900
15,383.5387781,2.002,32,1100
93,8918.749647,2.2,6,2900
87,1228.938877,2.2,24,900
17,1289.85668,1.6,12,2500
15,72.53320501,1.8,50,1500
51,1579.210351,1.6,18,2700
15,415.3948892,2.002,30,1100
47,3028.364793,2.2,22,2100
35,329.2202007,2.002,24,700
87,4992.451529,2.2,30,2900
47,1422.824449,2.002,30,1900
19,639.6123042,1.6,38,2700
69,203.8106323,2.2,50,900
47,1503.85157,1.6,12,2500
89,630.088179,1.8,30,900
39,1950.507384,2.002,4,1700
43,122.8253456,1.8,40,500
71,815.8828421,2.002,48,2900
75,2992.810896,1.8,0,2500
61,383.2921317,1.6,34,1300
67,165.7919181,1.8,20,700
41,441.530786,1.8,10,900
65,5746.942286,2.2,16,2700
43,2175.873279,2.2,32,2100
39,186.6754918,1.8,48,1700
33,301.3977779,1.6,20,1100
41,4884.28111,2.2,20,2700
21,116.7663933,1.6,40,1100
19,36.99953943,1.6,50,1300
33,942.0891751,1.6,24,2300
19,253.8713559,1.8,46,1900
73,1625.887759,1.8,24,2100
13,1369.315797,2.2,6,1300
13,312.4050253,1.6,20,1300
83,788.356754,1.8,8,1500
5,1158.404687,2.002,42,2900
81,1558.492659,2.002,16,1300
39,1751.78678,2.002,32,2300
29,1449.979441,1.6,8,2500
37,4969.62426,2.002,4,2900
91,921.7841301,1.8,30,1100
37,2038.993171,2.2,28,1900
71,1541.518497,1.8,8,1700
5,78.38421817,1.8,46,1100
67,6003.813626,2.2,6,2500
7,3007.98935,2.002,0,2300
87,1220.894639,1.6,12,1900
95,554.0583681,1.8,44,1500
23,411.6360719,2.002,44,1700
25,238.3462138,2.002,48,1700
21,566.6285859,1.6,40,2700
5,109.2734831,1.8,28,700
83,370.2579155,1.8,48,1900
1,297.4778333,1.6,36,1900
13,460.3006961,2.002,8,900
95,294.7523112,1.6,44,700
21,1887.007761,2.2,6,1500
33,143.3843977,2.002,36,500
55,14.60582149,1.8,10,700
69,1205.344587,1.8,40,2700
93,978.0662942,2.002,30,900
15,2243.846212,2.2,20,1900
17,2974.442487,2.002,26,2900
97,1351.244575,2.2,42,1700
85,1260.180513,1.8,8,1700
85,2429.674468,1.8,16,2300
13,2556.211382,1.8,6,2700
85,1836.890747,2.002,26,1700
23,1628.588874,2.002,20,1900
61,4996.937172,2.2,2,2100
77,1114.374879,2.2,20,900
45,1006.237577,2.002,40,2100
81,192.0731256,1.6,22,900
95,1047.94057,2.2,8,1300
91,716.2798194,2.2,28,700
45,691.0185773,1.8,28,1500
11,1650.57987,2.002,16,1900
77,275.261064,1.8,48,1500
5,411.0860835,1.8,8,1100
53,140.6800083,1.6,20,700
51,540.4399115,1.8,36,1500
19,529.1276837,2.002,4,900
31,586.2964204,1.8,38,1900
37,3289.873179,1.8,4,2900
89,221.9010129,1.6,18,1100
37,1451.250903,1.8,8,1900
39,422.8250076,2.002,50,2900
37,2436.194699,2.002,12,2100
71,879.0234839,2.2,32,900
25,99.55042097,1.6,20,500
9,264.6085097,2.002,30,900
91,1580.78068,1.6,28,2700
75,618.5900561,1.8,32,1100
87,4103.443946,2.2,24,2300
43,4202.383537,2.2,30,2900
99,5316.442781,2.002,8,2500
97,4007.84931,2.2,22,2100
25,260.6318236,2.002,50,2300
21,322.9116724,2.002,44,1500
47,1374.176966,1.6,4,2100
49,682.1145199,2.2,40,1300
15,4504.76511,2.002,6,2900
43,47.37065831,1.8,50,500
69,1804.411284,2.2,36,1900
95,428.3683217,1.8,48,1900
47,873.4869785,2.002,26,1300
15,1827.278711,2.2,32,2100
91,867.8849166,1.6,30,1700
79,2816.506243,2.2,10,1500
89,218.5262228,1.8,50,1300
99,6405.020676,2.2,10,2300
79,301.4023853,1.6,48,2300
45,349.7824208,1.6,30,1300
15,3388.133162,2.2,18,2300
55,2237.007149,1.6,6,2900
19,2973.707968,2.2,24,2300
79,1433.009761,2.002,32,1700
7,954.3607406,1.6,6,2100
25,123.396943,1.8,22,500
89,1172.744556,1.6,20,1700
69,243.4821623,1.8,48,1500
55,2913.872042,2.002,28,2700
81,1015.696233,1.6,22,1700
1,3564.208688,2.002,16,2900
39,46.8851515,1.6,50,1100
97,141.147951,1.6,24,900
57,2396.796855,2.002,10,1900
77,826.4323932,2.002,46,2300
75,267.7721087,1.6,44,1300
95,368.6656466,2.002,48,900
5,78.54117075,1.6,24,700
11,657.5848975,2.002,42,2100
75,3813.230323,2.2,18,2100
15,1677.364713,1.8,30,2900
63,1839.439696,2.2,24,1500
57,309.7193106,2.2,40,500
55,348.0209618,1.6,26,900
73,6567.011867,2.002,0,2900
53,453.3451923,1.8,42,1700
93,266.407664,1.8,50,1700
55,787.314883,2.002,32,1300
11,896.6312504,1.6,26,2500
97,1960.371834,2.2,8,1500
49,4305.072138,2.2,30,2900
81,827.1533229,2.002,38,1300
17,193.926888,1.6,48,2500
49,1810.805555,2.002,6,1500
99,5110.7635,2.2,6,2100
53,1693.257293,2.2,14,1300
53,4635.979668,2.2,24,2700
21,1431.792145,2.002,34,2300
25,2162.618901,2.2,14,1700
55,115.9816215,2.002,20,500
41,2461.495185,2.2,40,2900
71,1844.399461,2.2,32,1700
13,1668.026527,2.002,24,2100
67,323.386949,1.6,8,1300
25,1716.857436,1.6,14,2900
61,1145.65455,1.8,0,1700
3,847.0720712,2.002,42,2500
83,175.2325179,1.6,48,900
95,545.4633806,1.6,2,2100
43,102.4559702,2.002,46,500
33,171.9903719,2.2,38,500
51,880.515376,2.2,30,1100
33,454.8883297,1.8,20,1100
61,102.2024856,1.6,50,1500
53,194.3139073,2.002,42,500
93,3523.616201,2.2,26,2100
73,3185.729224,2.002,10,2100
41,627.8208452,2.2,18,700
87,245.6567367,1.8,28,700
61,944.9830876,2.002,34,1500
59,1455.203605,1.8,38,2900
31,2201.909113,2.2,30,2100
9,1089.774301,1.6,24,2700
3,3592.644018,2.2,12,2300
29,1382.072028,2.2,36,1900
21,230.3874153,1.6,24,1100
79,151.0082478,1.6,48,700
67,5130.030653,2.2,22,2700
71,352.6720565,2.002,44,900
1,1534.480726,2.002,16,1900
15,328.0205007,1.6,44,2500
37,2721.832345,1.8,0,2500
51,1180.507692,1.8,16,1700
27,721.0758418,2.002,26,1300
45,520.7327784,2.2,26,700
47,1805.464229,2.002,28,2100
41,1356.725527,2.2,46,2900
59,503.4132453,2.002,34,900
9,925.3037922,2.2,48,2900
97,1745.852884,1.6,10,2300
59,1541.464785,2.002,16,1500
25,1409.934436,2.002,26,1900
53,722.6444005,1.8,14,1100
5,1128.15455,1.6,6,2300
9,1091.483369,2.2,44,2500
41,406.3822701,1.8,48,2700
25,252.4019924,2.2,20,500
63,1092.062838,2.2,38,1500
13,2179.019232,2.002,12,2100
45,1171.399378,2.2,16,1100
39,4037.961138,2.2,14,2300
79,1570.752213,1.6,14,2100
53,436.1019479,2.2,30,500
15,948.9829549,2.002,40,2300
35,1121.553036,2.2,40,1900
47,312.6083464,1.6,28,1100
31,217.5881499,1.6,46,2100
11,207.8185269,1.8,26,900
3,2205.323626,2.002,8,2100
1,738.5342376,1.6,32,2700
93,1267.542857,1.8,10,1700
13,3921.630264,2.2,28,2900
73,884.9506823,1.6,22,1700
61,401.3319052,2.002,46,1500
15,1155.905298,1.6,8,2300
91,2219.501947,2.002,26,1900
97,4632.387012,2.002,22,2900
79,1053.226673,1.6,34,2500
21,29.82126715,2.2,50,500
93,1915.570163,1.8,28,2300
85,1699.180325,2.2,46,2900
73,1105.941803,1.8,32,1900
53,293.532145,2.002,4,900
61,4777.388543,2.2,24,2700
47,2324.023829,1.8,4,2300
17,1241.095623,2.002,8,1500
23,842.2112974,2.002,18,1300
91,283.2639317,1.6,44,700
17,3993.234569,2.2,24,2700
31,176.9302158,1.8,50,2300
5,50.1057941,1.6,16,500
85,161.0478707,1.6,48,700
29,558.2486398,2.2,26,900
99,7474.858611,2.2,8,2500
79,1077.661419,1.8,34,1900
67,637.5662336,2.002,42,1500
15,617.8495462,1.8,8,1300
67,608.6501959,1.8,14,1100
71,1198.371889,2.002,20,1100
1,936.6998988,2.002,38,2300
89,470.3330641,2.002,12,1100
21,180.7489117,1.8,34,900
47,1669.818884,2.2,30,1700
85,891.8923142,1.6,40,2700
97,1769.879763,2.2,40,1900
17,4349.213928,2.2,14,2500
63,839.821568,1.6,30,2100
33,445.8215311,1.8,42,1900
17,475.2356815,1.6,40,2500
87,1049.993195,1.8,12,1500
93,776.6531536,1.6,40,2300
17,187.7964689,2.2,38,700
23,1126.126192,1.8,18,1900
53,460.7821274,1.6,16,1100
57,1895.748225,2.2,4,1300
79,1365.959347,1.6,2,2300
67,4264.91285,2.002,20,2900
31,661.4561692,2.002,4,900
93,178.2895695,1.6,50,1300
63,259.0441811,1.6,34,700
3,390.4383869,1.6,26,1700
33,111.4173456,1.6,28,500
87,3935.814873,2.2,20,2100
35,1526.306378,1.6,22,2900
7,581.8305157,2.2,48,2300
37,415.3873241,2.2,28,700
3,234.5741144,2.2,46,1300
45,485.2191078,1.8,40,1700
87,2746.970988,2.2,4,1700
79,3609.466184,2.002,12,2300
45,1668.371249,2.002,30,2100
85,536.0913984,1.6,18,1300
55,5131.756353,2.2,20,2700
69,403.1690921,1.6,44,2100
89,2890.055594,2.002,16,1900
51,331.4171393,2.002,14,700
63,2648.719813,2.2,16,1700
81,137.3854374,1.6,20,900
55,181.6755207,1.8,30,500
79,702.4644616,1.6,32,1700
35,418.1115134,2.002,40,1300
57,79.01124885,1.8,50,500
33,130.0960425,2.002,48,1100
97,654.627619,1.8,38,1100
13,52.80248016,1.8,36,500
69,1589.014432,1.6,2,2300
99,1771.579381,1.6,26,2700
51,719.86742,1.6,20,1700
85,907.4896213,1.6,38,2500
25,1717.88924,2.002,18,1900
27,582.9853221,2.2,46,1900
39,1321.635914,1.6,8,2300
17,1929.295481,2.002,36,2900
9,976.0502849,1.6,16,2300
47,1822.654636,1.6,16,2900
91,1479.657058,1.8,22,1500
63,1099.023981,1.6,4,1900
59,655.3606049,1.8,40,1900
71,325.8562532,1.6,4,1500
17,864.6770088,2.002,14,1300
53,355.5619463,1.8,26,700
19,1966.775293,2.002,8,1900
11,648.1916656,1.8,2,1300
69,583.0353808,2.2,36,700
45,330.3258423,2.002,46,1500
87,2047.898833,2.002,2,1900
25,2041.732328,2.002,30,2500
31,3886.32424,2.2,22,2500
71,601.9900489,2.002,32,700
25,340.0825211,2.002,0,700
21,411.4656384,1.6,38,2100
31,2375.839865,2.2,10,1700
83,3893.299501,1.8,4,2700
21,587.5281403,2.002,20,1100
11,770.5670784,2.002,40,2100
97,1039.231408,1.8,36,1700
85,199.9949628,1.6,32,700
69,6082.985972,2.002,2,2900
99,115.5242187,1.8,20,900
23,2959.631293,2.2,18,2100
75,824.2314987,2.2,48,2300
47,574.867087,2.2,42,1300
29,123.4106689,1.6,44,1300
23,617.4596679,2.002,2,900
65,5617.137975,2.002,0,2700
71,153.9143991,1.8,32,500
41,2612.372673,1.8,12,2700
83,4340.396312,2.2,6,1900
91,1180.575539,1.6,22,1700
75,2034.5513,1.6,10,2500
19,271.0599297,2.002,18,700
47,1356.591654,2.2,30,1500
83,6172.877523,2.2,16,2700
99,3022.322273,2.2,32,2100
73,669.0846708,2.002,10,1100
47,1921.719098,2.002,8,1700
69,1006.315356,1.6,38,2900
85,2052.603521,1.8,16,1900
57,290.5148424,2.2,46,900
97,2371.854487,2.002,6,1900
67,744.6272996,1.8,28,1300
7,1990.986373,2.002,34,2900
83,47.79957098,2.002,6,1100
77,1936.932035,1.8,18,2100
69,943.0705076,1.8,40,2300
49,2252.663987,1.8,6,2300
55,5015.379232,2.002,8,2900
21,4717.13634,2.2,10,2500
3,598.3832901,1.8,36,2100
31,244.1598961,2.002,0,700
49,470.1866312,1.8,28,1100
19,177.3466337,2.002,50,1900
29,1621.915968,1.6,18,2900
53,1467.735144,1.6,22,2700
67,2032.999375,2.002,28,2100
37,728.6491975,1.6,38,2700
63,328.6813628,2.002,34,500
63,895.0401216,2.002,10,1100
51,6455.664689,2.2,14,2900
3,42.36281599,1.8,34,500
25,4484.865508,2.2,14,2500
99,1085.348424,1.6,40,2900
63,235.0134478,1.8,12,900
69,972.9721999,2.2,0,1300
29,44.46352703,1.6,50,1300
99,2369.906432,2.002,30,2100
35,108.4024875,1.6,36,700
3,131.1854041,2.002,8,500
35,710.7906649,2.002,18,1100
49,5647.555353,2.002,0,2900
29,377.4441114,1.6,46,2900
47,864.6602379,2.002,40,1900
49,1826.222744,2.002,28,2100
27,510.1448835,1.6,38,2300
51,911.8733489,2.002,26,1300
17,1460.569167,2.002,36,2500
95,2444.526408,2.002,12,1700
35,2010.763747,2.002,12,1900
27,649.173093,2.002,18,1100
29,938.0743809,2.2,48,2900
5,110.1908304,2.002,20,500
35,2608.661844,2.002,32,2900
65,3074.40086,1.8,16,2900
51,4965.141773,2.2,4,2300
25,802.711928,2.002,30,1500
41,275.1524098,1.6,12,900
83,498.4241851,2.2,50,2100
11,1778.224781,1.6,8,2900
99,1357.86056,1.6,36,2900
45,583.2858044,1.8,42,2100
33,2361.917165,2.2,40,2900
67,1122.449269,1.8,34,2100
21,663.4839893,1.8,40,2300
87,3870.982743,2.002,2,2300
9,299.709445,1.8,6,900
59,2234.113169,1.8,24,2700
37,992.005853,1.8,40,2700
37,1744.171034,1.6,16,2900
47,2523.158675,1.8,22,2900
75,156.8428246,1.6,42,500
83,675.8692633,1.8,2,1700
29,1400.462472,2.2,12,1300
33,451.1463373,1.8,10,900
71,228.3849089,2.002,10,900
57,737.2850193,2.2,8,900
9,802.8617455,2.002,32,1700
27,407.9899606,2.2,40,1100
67,293.7537142,1.6,48,2500
69,317.735173,2.002,50,2100
13,2412.119333,2.2,24,2100
31,4292.496487,2.2,8,2300
97,1889.434984,2.2,24,1100
3,1431.654138,2.2,42,2700
35,2356.263774,2.002,22,2300
9,933.657673,2.2,24,1300
5,1282.482525,2.002,0,1500
55,2888.321106,2.002,2,1900
35,791.9073291,2.2,14,900
93,381.6975247,1.8,48,1700
77,984.2243436,1.8,16,1300
67,696.8057812,1.8,8,1300
7,155.993447,1.8,32,900
21,1365.241451,1.6,18,2700
95,2045.746844,2.002,40,2700
17,274.9543384,2.002,32,900
93,3683.44779,2.002,16,2300
37,933.6522081,2.002,34,1700
89,398.3307955,1.8,48,1900
95,4556.039369,2.002,2,2500
55,238.1134694,2.002,50,1900
69,795.2960673,2.002,28,900
63,2023.214911,2.2,20,1500
5,1376.343944,1.8,20,2300
59,2082.807172,2.002,10,1700
51,258.7315908,1.8,44,1300
33,435.7096413,1.6,44,2700
85,314.9493713,2.002,50,1700
35,896.9768679,2.002,44,2500
17,490.2160126,1.6,12,1500
49,1689.244684,1.8,22,2300
59,928.8871859,1.6,0,1900
89,8528.438646,2.2,2,2700
49,466.4778342,2.2,42,1100
25,417.6020355,1.8,30,1300
15,1644.71189,1.8,22,2500
89,4352.15468,2.2,22,2300
79,965.7781667,1.6,30,2100
7,1378.065256,2.002,40,2900
57,640.2562224,1.6,32,1900
43,744.1548614,1.8,0,1300
29,149.5224322,1.6,32,900
5,190.5078793,1.8,0,700
7,1239.237811,2.002,18,1700
39,2460.20708,2.002,12,2100
83,2997.351215,2.2,18,1700
21,117.3229517,1.8,50,1900
3,128.1037601,2.2,26,500
57,1895.429119,2.002,8,1500
97,2131.488625,1.8,20,2100
11,1426.198419,2.2,2,1300
95,3102.701132,2.2,18,1500
55,606.8613496,1.8,10,1100
75,2857.879963,2.002,16,2100
19,723.5276668,1.6,16,1900
5,401.7213076,1.6,26,1700
73,654.0020962,2.2,42,1100
7,98.62984148,2.002,26,500
21,394.579746,1.8,44,2100
67,1603.270699,2.2,14,1100
61,120.0433826,1.6,34,500
39,212.5975851,2.2,12,500
3,935.0446293,2.002,18,1500
9,721.635932,2.002,0,1100
31,24.81666687,1.6,50,700
5,3097.35663,1.8,0,2900
39,296.7939226,1.6,2,1100
5,934.207133,1.8,10,1700
93,255.4520539,1.6,50,2500
7,1014.667709,2.002,16,1500
21,299.7371244,1.8,16,900
11,85.09261512,1.8,46,1100
45,705.1827199,1.8,0,1300
67,579.7504374,1.8,28,900
1,811.913547,2.002,34,1900
27,295.524078,2.002,48,1900
93,604.6922073,1.8,46,2100
97,941.9754903,1.8,38,1700
7,563.9492578,1.8,30,1700
35,418.3795422,1.8,6,900
67,1597.86251,1.6,16,2500
1,1993.948346,1.8,22,2900
53,227.5525666,1.6,0,1300
95,1001.033785,1.8,20,1300
71,686.4832074,1.8,32,1300
25,872.5364969,1.8,8,1500
31,1185.58422,2.002,32,1900
31,133.0930448,1.6,48,1900
51,284.0678385,2.002,28,500
43,101.0800199,2.002,50,1100
27,434.1200579,1.6,10,1300
61,1225.796461,1.6,30,2700
29,2112.595755,2.002,18,2100
13,3908.995519,2.2,24,2700
7,3482.689997,2.2,30,2900
61,287.2455207,1.8,40,900
65,1226.414634,2.002,44,2700
23,582.9955636,1.8,16,1300
79,1165.748374,1.8,32,1900
87,1318.877329,2.2,30,900
39,1072.011184,1.6,20,2300
47,2135.055954,2.2,10,1500
71,441.7175856,2.2,50,2100
79,902.229265,1.6,24,1700
81,3340.529145,2.2,30,2300
69,3754.205634,1.8,6,2900
1,504.9438961,1.6,24,1900
77,3022.362119,2.2,28,2100
79,2669.039287,2.2,32,2100
33,936.5097225,1.8,42,2900
51,34.2289147,1.6,22,500
9,434.2598782,1.6,42,2700
43,4235.481847,2.2,12,2300
79,693.1489047,2.002,48,2500
59,242.5282123,1.8,42,900
65,144.2715326,1.6,48,1300
3,1490.133279,2.002,18,1900
99,3454.988624,2.2,28,2100
9,171.2013122,1.8,12,700
95,384.0688799,2.002,42,500
11,355.8519842,1.6,12,1300
97,539.6934761,2.2,40,500
39,766.291418,2.2,30,1100
41,1308.717895,2.002,38,2300
55,2042.181162,2.002,18,1900
1,2455.37016,2.002,0,2100
55,1201.048358,1.8,30,2100
13,2719.317878,2.002,18,2500
3,2985.995117,2.002,18,2700
3,602.9951267,2.002,36,1700
65,1776.485046,1.6,16,2700
53,488.4556229,2.002,32,900
79,4304.372441,2.002,16,2700
89,3377.056604,2.002,14,2100
5,371.2405049,2.002,36,1300
27,70.45984703,2.002,44,500
15,1313.355263,2.2,44,2700
35,90.96842172,1.8,50,1500
95,4018.027753,2.002,18,2500
99,4384.779553,2.002,14,2500
3,89.21798174,2.2,48,900
15,1642.390932,1.6,14,2900
19,4458.278829,2.2,2,2300
73,1330.240628,2.2,36,1500
51,2259.179581,1.8,22,2700
5,1226.769881,2.2,44,2700
29,471.2222876,1.6,20,1500
15,170.407914,1.8,18,700
67,3510.26306,2.2,6,1700
99,196.5410511,1.6,26,900
89,1982.785501,2.002,14,1500
13,226.4511001,1.6,0,900
79,6622.88862,2.002,2,2900
57,1901.625294,2.002,22,1900
63,1534.864526,1.8,6,1700
95,121.9127571,1.6,40,500
21,3202.574586,2.2,0,1900
29,2088.191113,2.002,30,2500
41,810.6615681,1.8,44,2900
53,5783.378022,2.002,0,2900
69,58.60640505,1.6,30,500
61,2797.758258,2.002,30,2700
9,1622.394427,1.6,4,2700
71,3590.489286,2.2,26,2300
57,1228.33127,1.6,6,1900
71,1545.972307,2.2,32,1500
19,127.7664597,2.2,36,500
17,496.085179,2.002,6,900
5,2070.557615,2.2,10,1700
37,616.0296376,1.6,42,2900
61,371.0756551,1.6,44,2100
21,1702.090833,1.8,22,2500
63,254.3176126,1.8,48,1700
9,2231.668806,2.002,32,2900
27,1613.365895,2.2,18,1500
9,92.55467628,1.8,12,500
67,69.14180335,1.8,26,500
7,1493.546968,2.002,34,2500
91,996.9166427,1.8,40,2100
33,56.03863345,2.002,48,500
7,43.93659524,1.8,36,500
31,721.1189611,2.2,36,1300
55,2704.955976,2.002,26,2500
55,151.8826361,2.2,48,500
39,308.171399,1.8,28,900
55,1634.046662,1.8,18,2100
17,272.5676675,2.2,30,700
69,1404.334289,1.8,0,1900
55,1189.408078,1.6,4,1900
75,380.3686005,1.8,42,1100
55,2328.107171,1.6,0,2700
73,274.8823833,1.6,36,700
99,1032.388953,2.002,42,1700
31,918.3658527,1.8,28,1900
63,2347.028212,1.8,6,2100
21,224.8016568,2.2,20,500
75,833.0189342,2.002,30,900
41,1239.678068,1.6,30,2900
11,133.8798822,1.6,2,700
53,355.2643079,2.2,10,700
25,2410.98567,1.8,20,2900
83,2133.531748,1.8,26,2500
7,6012.079878,2.2,0,2700
5,682.1237349,2.002,38,1900
1,53.19473882,1.6,6,500
19,138.3526126,2.002,38,700
5,646.1820029,2.2,24,1100
55,481.8240375,1.6,20,1100
55,2770.520338,2.2,20,1900
9,85.55784523,2.002,50,1300
79,1537.250186,2.002,30,1700
71,364.7107803,1.6,44,1900
51,161.1256035,2.2,48,700
61,819.8958861,2.002,40,1700
69,2533.115143,1.8,0,2300
5,1769.808988,2.2,18,1700
89,4350.683739,2.002,0,2500
25,1696.201335,2.002,26,2100
51,208.3177371,1.8,50,2300
91,171.8201814,1.6,50,1300
91,3892.94851,1.8,0,2900
21,1273.031693,2.002,8,1500
59,226.755556,1.6,36,700
53,302.8128876,1.8,10,900
65,343.7343106,2.002,50,2300
31,358.6527795,2.002,44,1500
65,905.5214202,1.8,38,2100
69,381.3134236,2.002,46,1300
95,2377.607013,2.2,34,1900
27,438.2460212,1.8,18,1100
91,159.1596322,1.6,50,900
21,534.3020975,2.2,4,700
39,437.8895599,2.002,40,1300
67,1003.403321,2.002,34,1500
31,1755.560791,2.002,26,2100
17,203.0750999,2.2,20,500
89,645.0198682,1.8,36,1100
17,461.384067,1.8,42,2100
11,896.3030223,2.2,26,1300
11,522.9733454,2.2,46,1900
73,458.977599,2.002,48,1900
25,3824.330163,2.2,2,2100
53,508.6607287,1.8,18,900
81,5065.384273,2.002,14,2900
13,56.2981315,1.6,46,1100
31,347.7307616,2.002,18,700
21,267.109138,2.2,44,1100
93,2792.887587,2.2,36,2300
17,2472.249583,2.2,16,1900
39,951.0875415,1.6,18,2100
79,1752.754933,2.2,42,2300
29,1101.498658,1.8,32,2300
41,1514.865368,2.002,38,2500
69,1463.933135,1.6,6,2100
39,2618.038791,2.002,8,2100
25,1343.169969,2.2,36,1900
83,1370.750337,2.2,40,1700
5,888.4934121,1.8,40,2900
63,144.7727477,1.6,50,2100
91,1909.679666,1.8,34,2700
17,414.3686543,2.2,12,700
11,905.7130666,1.6,20,2300
79,3241.43763,2.002,2,2100
97,340.5592903,1.8,24,900
53,329.6222561,2.002,36,700
17,1519.034312,2.2,36,2100
43,135.4830833,2.2,50,1100
57,2604.092165,2.2,8,1500
25,372.6763928,1.6,40,2100
53,2073.774462,2.002,36,2700
85,2896.511296,2.2,12,1500
41,452.8204584,2.002,28,900
3,1651.955974,1.8,28,2900
43,598.1786358,2.002,42,1700
71,1236.313281,2.2,40,1700
7,2334.988311,2.002,16,2300
1,1605.346758,1.8,0,2100
13,195.0773695,1.6,8,900
69,1107.728062,2.002,32,1500
99,4237.614447,2.2,8,1900
49,1232.635372,1.6,16,2300
69,1146.830431,1.8,30,1900
7,3794.142911,2.2,10,2300
3,1077.045527,2.002,22,1700
55,1960.723798,2.002,20,1900
57,2237.125043,2.002,14,1900
61,2366.427729,1.8,22,2700
87,882.8848236,1.8,30,1100
29,524.2987428,2.2,2,700
9,585.2098016,1.6,12,1700
75,2605.063855,2.002,36,2900
29,715.3989423,1.8,34,1900
77,377.7672221,2.2,48,1100
27,252.1865752,2.2,42,900
57,1302.023361,1.6,0,2100
35,286.0740349,2.2,26,500
49,235.6938751,2.002,36,500
9,51.58159704,1.8,34,500
11,127.683172,1.6,4,700
37,129.9842213,1.8,34,500
11,162.8567594,1.6,48,2300
21,2188.718372,2.2,12,1700
53,795.6996001,2.2,26,900
51,1476.98715,2.2,42,2300
37,1847.503773,2.2,14,1500
65,2081.54214,2.2,14,1300
79,661.3731573,2.2,48,1900
33,2236.846905,2.002,4,1900
57,108.1188005,1.6,48,1100
93,3885.335132,2.002,28,2900
45,648.0598294,1.8,30,1500
41,1879.46515,1.8,22,2500
17,2559.512501,2.002,2,2100
31,1287.351593,2.2,28,1500
21,1037.416503,2.2,24,1300
93,171.0975187,1.6,50,1100
77,1988.921305,2.2,38,2100
33,263.2773904,2.002,38,900
55,1032.128788,1.6,36,2900
1,181.8029328,1.6,22,1100
69,136.4352167,1.8,50,1100
49,3637.904944,2.002,10,2500
35,2572.237021,2.2,26,2100
71,532.0198562,2.2,20,700
95,169.5824849,1.8,20,900
21,183.0895723,2.2,28,500
41,561.9427377,2.2,20,700
75,2015.121518,1.8,2,2100
57,546.584954,2.2,32,700
61,648.6641095,2.2,46,1700
51,2067.938002,1.8,12,2300
33,637.3868715,2.002,22,1100
37,659.0992779,2.002,6,900
81,786.5724877,1.6,26,1500
55,260.765726,1.6,32,900
63,953.8379081,1.8,4,1500
77,1433.399125,2.002,38,2100
55,170.6089456,2.2,18,500
55,1026.140872,1.8,24,1700
41,1105.228,2.2,38,1700
47,1205.467217,2.002,22,1500
65,1033.571026,1.8,16,1300
79,1001.390788,2.2,36,1100
67,361.2695431,1.6,48,2900
29,73.0267438,1.6,44,900
35,2280.059445,1.8,24,2900
