V,Thrust,diameter,pitch,rpm
109.0,3.588,0.127,4.0,35000
3.6,9.148,0.3302,8.0,10000
57.8,2.638,0.1778,6.0,17000
150.7,4.281,0.2286,6.0,23000
16.4,8.902,0.22352,9.75,21000
59.5,3.83,0.1778,6.0,19000
67.5,2.107,0.4318,12.5,5000
17.5,7.641,0.508,16.0,4000
67.8,2.378,0.1778,4.0,20000
23.2,2.903,0.2794,6.0,7000
7.8,2.164,0.19812,7.0,13000
53.8,16.126,0.3302,4.5,17000
131.0,3.558,0.22225,8.75,17000
107.9,14.504,0.508,22.5,6000
38.1,3.701,0.13208,6.0,41000
36.6,6.976,0.254,7.0,12000
63.6,1.8,0.127,4.6,24000
21.9,15.981,0.3302,11.0,12000
90.1,4.249,0.22225,9.0,16000
27.8,1.09,0.3556,8.0,4000
35.0,4.116,0.508,10.5,4000
101.3,4.568,0.22225,8.25,18000
28.2,6.078,0.19812,6.0,21000
64.9,1.023,0.1778,7.0,12000
24.6,1.379,0.254,4.7,7000
70.0,2.456,0.2032,4.0,19000
18.6,2.843,0.254,7.0,9000
17.6,1.636,0.508,15.0,2000
37.6,4.618,0.3556,11.0,6000
36.0,2.398,0.12065,4.75,35000
14.9,1.623,0.3556,7.0,4000
59.9,10.137,0.4318,10.0,8000
23.3,8.031,0.127,4.3,42000
35.9,5.629,0.3556,6.0,9000
13.5,2.176,0.3175,9.0,5000
23.6,1.097,0.254,3.0,9000
72.8,10.35,0.4572,8.0,9000
31.2,8.148,0.2286,4.5,19000
65.2,3.073,0.3302,4.7,10000
4.7,1.959,0.2032,4.0,13000
19.7,3.981,0.3302,4.5,8000
88.0,3.465,0.127,4.0,32000
90.5,7.159,0.22225,7.5,20000
19.0,6.306,0.3175,11.5,8000
53.8,1.813,0.1778,4.0,17000
2.1,1.235,0.2413,7.0,7000
17.7,2.01,0.127,5.0,29000
35.8,1.946,0.127,4.0,21000
49.7,1.56,0.3302,7.0,7000
101.2,17.94,0.3683,13.0,11000
101.0,1.647,0.2286,6.5,13999
83.1,5.047,0.18796,7.7,20000
54.6,2.831,0.381,10.0,6000
56.1,1.821,0.1778,8.0,13999
29.4,6.684,0.254,3.0,18000
50.1,1.057,0.2032,3.75,13999
147.9,7.945,0.3556,12.0,12000
57.9,10.003,0.2032,9.0,23000
64.8,4.378,0.2286,5.0,18000
100.6,3.699,0.11938,4.2,42000
69.8,12.815,0.2286,8.0,21000
44.1,2.826,0.1778,6.0,20000
27.1,1.751,0.22352,9.25,10000
156.0,12.254,0.3048,8.5,19000
20.1,12.386,0.2286,7.5,20000
23.1,18.929,0.4064,12.0,9000
8.3,1.228,0.254,7.0,5000
10.9,1.663,0.254,5.8,7000
38.3,13.199,0.2794,5.5,17000
144.9,1.472,0.1778,6.0,23000
35.0,2.402,0.16002,4.0,21000
119.6,15.762,0.3302,10.0,15000
64.8,2.156,0.12065,4.5,33000
13.7,1.836,0.22225,8.0,10000
143.3,1.058,0.22225,8.75,15000
55.5,18.109,0.4064,12.0,9000
84.6,2.602,0.1651,2.9,31000
41.3,7.742,0.3302,4.5,12000
159.8,1.052,0.2159,7.0,20000
13.6,2.037,0.5461,13.0,2000
5.0,5.755,0.1778,5.0,23000
103.6,4.628,0.22225,8.25,17000
107.4,15.705,0.2794,14.0,16000
50.4,1.724,0.254,7.0,9000
60.8,1.553,0.22225,8.5,10000
39.8,7.026,0.508,10.0,5000
34.4,11.667,0.5334,12.0,5000
132.1,1.827,0.127,3.0,44000
59.6,7.553,0.40005,13.0,6000
40.2,29.725,0.254,6.0,22000
59.4,2.486,0.13335,4.75,29000
90.7,1.324,0.1397,6.5,20000
7.9,12.564,0.19812,6.0,29000
67.6,9.769,0.2286,6.0,18000
11.3,2.867,0.3556,14.0,5000
89.3,5.996,0.2794,5.5,17000
4.8,23.717,0.3048,6.5,16000
64.9,18.403,0.4064,6.0,13000
13.4,3.665,0.2286,6.0,10000
100.4,9.323,0.2794,4.0,22000
24.0,14.268,0.3048,11.5,13000
78.8,5.401,0.2286,6.0,18000
82.6,22.149,0.5588,8.0,9000
22.1,3.786,0.2286,5.0,13999
32.3,1.284,0.127,3.0,24000
50.1,3.236,0.127,3.0,38000
41.1,2.16,0.4445,18.0,3000
9.9,2.587,0.4318,13.0,3000
84.4,1.829,0.1524,4.0,26000
16.0,12.537,0.3556,5.0,12000
73.6,2.804,0.2794,12.0,8000
60.2,1.702,0.10668,4.0,36000
0.0,1.614,0.22225,7.75,10000
25.6,21.004,0.4826,12.0,7000
22.7,1.316,0.381,12.0,3000
19.3,2.065,0.3175,9.0,5000
164.7,10.323,0.22225,9.0,24000
66.0,3.024,0.381,8.0,8000
61.4,2.125,0.3175,12.5,6000
159.0,5.425,0.254,10.0,17000
9.1,1.926,0.2794,9.0,6000
46.3,3.74,0.4064,12.0,5000
60.1,3.165,0.1016,4.0,38000
51.6,3.516,0.4064,4.0,10000
68.0,1.21,0.1778,4.0,18000
6.5,16.227,0.4572,10.0,7000
85.4,5.633,0.23495,6.0,19000
8.9,2.656,0.23495,5.75,12000
154.1,9.23,0.3048,12.0,13999
134.2,2.658,0.2794,10.0,13000
52.6,21.759,0.3937,12.5,10000
3.3,17.76,0.3302,4.0,15000
149.9,3.684,0.4064,12.0,11000
28.4,4.545,0.127,4.0,29000
59.0,8.603,0.22225,8.5,20000
110.2,4.665,0.22352,8.9,17000
34.8,16.542,0.2794,5.0,18000
9.1,6.776,0.381,12.0,6000
32.9,1.474,0.2794,6.0,7000
45.8,1.28,0.1524,4.3,16000
12.0,1.312,0.1778,8.0,12000
7.4,1.291,0.4699,10.25,2000
10.0,1.721,0.2794,6.0,6000
24.0,27.623,0.4064,13.0,11000
27.2,9.551,0.35052,10.0,7000
80.4,7.221,0.45974,10.0,8000
62.6,1.669,0.2032,3.8,15000
165.4,2.547,0.22225,7.75,20000
101.6,10.276,0.2794,13.0,13000
69.4,1.464,0.1397,6.5,20000
31.0,2.378,0.3556,6.0,6000
79.1,38.364,0.4572,10.0,12000
24.3,1.904,0.1651,6.5,18000
16.2,11.558,0.254,4.7,16000
3.7,15.087,0.3302,6.0,13000
82.7,42.387,0.4318,13.0,13000
16.1,18.002,0.3175,9.0,13999
0.0,24.637,0.2794,5.5,21000
7.5,2.753,0.1397,6.5,28000
103.1,9.282,0.2286,4.5,25000
132.0,2.692,0.1778,6.0,22000
37.0,1.482,0.22225,7.75,9000
24.1,5.996,0.1778,4.0,24000
36.4,2.192,0.3302,13.0,4000
13.7,1.888,0.3937,12.0,3000
4.4,12.834,0.4572,6.0,7000
16.5,10.214,0.2032,5.0,25000
65.3,1.863,0.22225,8.25,11000
14.3,18.482,0.5207,10.0,6000
24.7,29.48,0.4826,8.0,9000
4.7,3.427,0.2159,7.5,15000
33.7,13.431,0.254,3.0,23000
52.8,7.94,0.3429,13.5,8000
75.8,18.611,0.36576,13.0,11000
72.3,52.675,0.4572,12.0,13000
52.5,8.022,0.4572,12.0,6000
12.5,4.267,0.1778,7.0,22000
64.6,7.124,0.23495,5.0,21000
9.2,3.413,0.254,4.7,9000
125.5,3.873,0.5334,10.0,10000
49.1,4.17,0.2032,8.0,15000
14.1,2.471,0.22352,9.5,12000
90.9,5.435,0.3048,8.0,11000
84.0,24.432,0.5207,10.5,9000
30.8,19.916,0.3556,12.0,12000
70.6,5.551,0.3175,6.0,12000
7.0,28.62,0.3048,8.5,20000
14.5,2.12,0.1524,4.0,21000
58.9,24.566,0.5207,10.5,8000
127.7,3.858,0.2794,9.0,13999
6.2,1.8,0.19812,4.0,12000
95.9,1.873,0.127,4.0,28000
0.0,12.994,0.2413,6.0,20000
15.7,2.82,0.12065,4.75,38000
0.0,15.833,0.254,3.0,22000
27.3,16.906,0.4064,10.0,9000
69.3,10.927,0.2794,12.0,13000
109.5,16.659,0.4318,10.0,11000
61.2,5.745,0.22225,8.0,18000
0.0,1.402,0.22352,8.75,9000
51.2,8.466,0.381,5.5,10000
96.4,11.116,0.3302,9.0,13000
18.1,10.915,0.381,13.0,8000
29.3,1.056,0.22225,8.75,8000
24.9,1.9,0.381,6.0,5000
36.5,11.512,0.23495,6.0,23000
96.4,2.7,0.11938,4.2,37000
0.0,1.032,0.3048,6.0,4000
46.4,4.446,0.3556,12.0,6000
174.0,1.054,0.22225,8.5,18000
3.4,4.964,0.3429,11.5,7000
19.6,2.052,0.45974,10.0,3000
14.4,12.167,0.4064,12.0,7000
17.5,22.446,0.4191,14.0,10000
165.4,1.176,0.12065,4.75,35000
9.8,10.802,0.2286,6.0,19000
11.6,17.209,0.3556,13.0,11000
28.2,3.078,0.3302,4.0,9000
26.5,1.014,0.254,7.0,6000
115.6,3.415,0.1524,3.0,38000
42.5,2.008,0.1524,3.0,24000
19.2,13.446,0.4191,13.0,7000
100.3,1.157,0.1397,4.7,25000
2.8,1.44,0.45974,11.0,2000
6.7,12.72,0.2921,12.5,13000
19.3,1.094,0.254,4.7,6000
145.6,4.329,0.1524,4.5,37000
39.1,15.739,0.4064,10.0,9000
61.6,2.226,0.10668,4.0,41000
132.4,2.42,0.1651,6.0,25000
19.1,1.042,0.1778,5.0,11000
70.1,5.793,0.3048,10.0,10000
25.9,1.145,0.23495,5.0,9000
29.6,1.007,0.19812,7.0,9000
106.3,2.065,0.254,3.8,18000
13.3,1.369,0.19812,4.0,11000
77.2,2.167,0.4064,16.0,5000
41.2,3.467,0.3048,12.0,7000
21.6,1.293,0.111125,4.25,28000
45.2,14.63,0.4064,12.0,8000
0.0,12.458,0.254,4.7,16000
124.1,2.71,0.13335,6.25,30000
0.0,4.484,0.4064,4.0,6000
0.0,2.493,0.254,10.0,8000
120.5,4.882,0.1524,4.0,38000
5.2,25.326,0.381,10.0,12000
13.7,5.143,0.1524,5.5,31000
83.4,1.952,0.11938,4.2,32000
67.3,18.428,0.3048,12.0,15000
71.9,7.58,0.1778,6.0,26000
188.3,1.259,0.22225,8.75,19000
65.9,3.429,0.22352,9.75,13999
7.7,35.322,0.4572,8.0,10000
22.2,1.074,0.1778,6.0,11000
4.8,1.308,0.254,6.0,6000
12.2,1.088,0.22225,9.25,8000
22.3,4.598,0.1524,3.0,33000
14.6,6.263,0.508,10.0,4000
129.9,1.262,0.22225,8.5,13999
56.0,53.162,0.5207,10.5,10000
12.5,9.373,0.2794,13.0,12000
63.1,6.582,0.4318,13.0,6000
72.7,1.108,0.2286,9.0,9000
94.6,9.717,0.4318,6.0,13000
86.6,8.425,0.2286,4.7,21000
120.8,2.682,0.2286,10.0,13999
57.1,27.432,0.3302,8.0,18000
17.4,2.55,0.127,3.0,33000
61.3,3.896,0.127,4.3,33000
21.6,2.503,0.22352,8.9,12000
42.4,7.763,0.35052,10.0,7000
32.6,4.918,0.16002,4.0,28000
87.3,1.77,0.4572,10.0,7000
71.4,1.969,0.2032,3.75,19000
86.5,1.913,0.254,7.0,11000
91.9,13.046,0.2286,7.5,20000
101.2,1.385,0.13335,4.75,26000
16.7,6.686,0.2032,4.0,23000
18.5,28.109,0.4572,12.0,9000
128.6,7.909,0.2794,13.0,13000
51.2,10.565,0.254,4.5,19000
2.2,4.688,0.3302,7.0,7000
106.7,22.747,0.3048,11.0,17000
133.8,10.712,0.22225,8.25,25000
0.0,2.381,0.1524,4.0,22000
9.2,19.437,0.2794,5.0,19000
35.3,7.9,0.3048,5.0,13000
12.0,1.229,0.2794,8.0,5000
58.6,5.553,0.31115,3.75,15000
75.3,9.695,0.18796,7.8,25000
64.2,11.484,0.4572,10.0,8000
68.8,18.426,0.3302,4.5,18000
77.2,1.561,0.12954,5.0,24000
77.8,5.035,0.2159,5.5,20000
55.7,36.854,0.4191,12.0,12000
93.3,2.651,0.3048,6.0,13000
11.0,2.904,0.4064,13.0,4000
66.5,26.404,0.4318,8.0,12000
38.4,4.138,0.3302,9.0,7000
54.5,31.117,0.5207,12.0,8000
12.9,3.495,0.3556,12.0,5000
60.5,8.963,0.1778,4.0,31000
106.9,1.631,0.1778,4.0,23000
37.8,9.02,0.2286,6.5,18000
23.5,2.974,0.3556,10.0,5000
36.4,2.35,0.22225,9.25,12000
50.8,3.764,0.4572,8.0,6000
113.1,1.725,0.127,4.0,30000
31.2,3.102,0.22225,7.75,13000
23.2,2.439,0.19812,4.0,15000
15.0,7.503,0.2286,6.0,13999
24.7,16.681,0.3556,13.0,11000
129.6,4.581,0.1524,4.3,34000
48.1,13.71,0.254,8.0,18000
33.9,2.036,0.3683,14.5,4000
3.6,16.359,0.3302,5.5,13000
15.4,5.966,0.3175,9.0,8000
0.0,2.046,0.2032,5.0,12000
133.7,1.416,0.254,10.0,12000
0.0,4.339,0.3302,13.0,5000
70.1,2.479,0.4064,15.0,5000
80.1,1.169,0.1524,5.5,19000
4.3,17.628,0.2794,5.0,18000
144.4,1.062,0.1778,6.0,22000
71.1,15.948,0.3302,10.0,13000
70.9,4.622,0.2286,7.5,13999
27.2,14.952,0.254,5.0,20000
11.1,6.555,0.2794,8.0,11000
92.7,2.131,0.36576,13.0,7000
30.4,1.65,0.1778,5.0,13999
40.1,1.457,0.381,8.0,5000
67.4,12.562,0.3302,4.0,17000
19.7,1.118,0.2286,4.5,8000
34.6,7.68,0.5588,12.0,4000
38.2,21.717,0.381,12.0,11000
97.0,13.566,0.2794,8.5,17000
132.4,6.366,0.1524,4.3,37000
17.9,14.578,0.3556,14.0,10000
127.0,7.85,0.22225,8.25,21000
39.2,21.985,0.3048,6.0,18000
62.6,4.563,0.4064,13.0,6000
29.4,2.206,0.3175,12.0,5000
27.2,2.192,0.2794,3.0,10000
117.7,2.693,0.2032,3.75,26000
34.1,4.258,0.635,12.5,3000
56.8,7.117,0.3302,7.0,11000
51.7,1.541,0.22225,7.5,10000
43.2,13.261,0.3302,4.0,16000
36.8,10.372,0.4318,18.0,6000
64.7,2.724,0.2794,9.0,8000
146.0,2.239,0.22225,8.5,17000
9.4,3.538,0.22225,7.5,13999
22.1,1.6,0.2032,5.0,11000
47.8,3.834,0.244475,3.75,17000
124.7,1.884,0.22352,9.25,13999
6.3,72.691,0.5334,13.5,11000
32.0,35.03,0.381,14.0,13999
0.0,2.748,0.1651,3.7,22000
100.2,2.928,0.22352,9.0,13999
39.8,1.891,0.127,5.0,28000
51.2,12.737,0.3302,10.0,11000
138.7,1.785,0.2794,12.0,11000
70.3,40.535,0.508,10.0,10000
0.0,2.212,0.2794,9.0,5000
91.8,6.509,0.1778,6.0,29000
24.7,9.278,0.4826,14.0,5000
150.2,1.266,0.127,4.5,33000
63.1,32.472,0.508,8.0,10000
95.0,4.299,0.22225,9.0,16000
115.1,7.211,0.254,6.0,19000
51.2,10.314,0.2794,12.0,12000
80.1,14.434,0.2794,8.0,17000
20.8,9.214,0.381,6.0,9000
21.6,20.817,0.3683,14.5,12000
76.7,18.014,0.3429,10.0,13000
6.0,1.082,0.22225,9.0,8000
76.0,7.792,0.3302,4.5,16000
123.8,11.024,0.2794,13.0,13999
16.6,2.982,0.2159,7.0,13999
14.1,1.242,0.254,7.0,6000
28.7,7.753,0.6858,13.0,3000
84.7,14.812,0.45974,11.0,9000
39.2,2.458,0.2286,10.0,10000
66.9,4.114,0.19812,4.0,23000
23.7,12.409,0.3556,13.0,9000
73.2,4.909,0.22225,9.5,17000
76.7,4.164,0.4191,5.0,10000
16.4,12.425,0.5207,10.5,5000
86.6,1.064,0.22225,7.75,11000
107.3,14.03,0.4572,11.0,10000
28.7,2.752,0.1524,4.0,24000
45.8,1.413,0.2032,8.0,10000
50.1,9.13,0.22225,7.5,22000
3.5,1.795,0.3556,5.5,4000
117.0,15.031,0.3048,13.0,13999
99.0,5.218,0.2032,8.0,19000
0.0,14.395,0.2286,7.5,21000
7.0,5.971,0.381,4.0,8000
45.1,2.607,0.2286,3.8,13000
89.7,2.177,0.127,3.0,37000
104.2,5.36,0.381,12.0,10000
73.8,5.966,0.18796,7.6,21000
103.4,6.939,0.4699,10.25,9000
98.0,5.721,0.508,13.0,7000
33.1,10.845,0.4318,13.0,6000
39.6,8.119,0.3175,12.0,9000
68.3,8.436,0.254,4.5,19000
66.2,2.509,0.111125,4.25,39000
48.2,25.227,0.3556,7.0,15000
83.4,3.171,0.2286,3.0,22000
59.9,17.933,0.4826,8.0,9000
40.3,8.54,0.254,7.0,15000
0.0,2.032,0.22225,8.75,11000
136.4,47.97,0.508,15.0,11000
79.1,11.546,0.22225,9.25,23000
98.0,14.334,0.381,10.0,12000
90.9,3.671,0.1524,4.3,28000
14.1,2.475,0.1651,3.7,21000
9.5,17.192,0.2794,14.0,17000
41.9,5.878,0.2286,6.0,19000
14.4,5.891,0.19812,4.0,21000
39.1,1.059,0.22225,9.0,8000
37.3,1.825,0.2794,14.0,6000
1.4,2.438,0.3302,4.5,6000
47.2,2.086,0.1778,3.8,16000
29.1,6.473,0.2286,6.0,13999
0.0,2.454,0.22352,9.5,12000
33.6,4.051,0.508,10.0,4000
64.2,5.641,0.3556,5.0,12000
117.7,2.428,0.127,5.0,37000
60.3,4.063,0.45974,10.0,6000
23.1,11.962,0.4064,4.0,10000
72.3,5.62,0.3048,6.5,12000
120.9,9.524,0.3048,12.0,13000
4.4,3.545,0.6096,12.0,2000
13.4,1.292,0.2286,4.7,7000
106.3,7.893,0.2794,13.0,12000
0.0,2.161,0.2159,5.5,12000
36.6,3.036,0.2413,8.0,11000
0.0,7.46,0.4064,7.0,6000
44.0,2.983,0.2159,7.5,13999
0.0,2.096,0.117475,3.0,33000
48.6,22.431,0.2921,12.5,19000
30.6,21.583,0.5461,13.0,6000
72.6,10.77,0.3048,9.0,13000
49.5,13.595,0.2286,7.5,20000
144.6,1.246,0.2413,7.0,18000
95.2,2.308,0.1397,2.5,39000
10.1,12.068,0.3556,13.0,9000
6.4,10.741,0.254,10.0,15000
43.2,10.109,0.22225,7.0,23000
104.5,4.75,0.2286,6.0,20000
27.2,21.333,0.2794,8.0,20000
121.6,2.463,0.22352,8.75,15000
11.7,10.915,0.381,8.0,8000
52.7,2.055,0.1524,5.0,21000
4.8,24.832,0.4318,10.0,10000
83.3,3.509,0.3048,8.0,11000
55.9,1.792,0.11938,4.2,30000
120.4,3.661,0.23495,5.0,23000
191.5,2.722,0.1778,7.0,27000
21.6,1.13,0.254,7.0,6000
163.8,6.906,0.22225,7.75,22000
4.4,1.95,0.1778,3.0,17000
132.4,1.192,0.1524,4.0,31000
38.6,7.84,0.2794,8.5,12000
5.2,1.246,0.2794,8.0,5000
2.4,3.003,0.4318,6.0,4000
62.2,8.31,0.2032,3.75,28000
9.9,1.011,0.381,5.5,3000
27.5,47.987,0.5588,8.0,9000
146.9,1.463,0.13335,6.25,26999
1.3,1.387,0.381,10.0,3000
165.4,2.431,0.13335,6.25,32000
68.8,5.619,0.127,4.0,35000
4.0,2.882,0.19812,6.0,15000
57.4,1.951,0.4699,10.25,5000
51.5,34.704,0.4572,12.0,10000
51.3,4.328,0.1524,4.0,30000
13.4,1.118,0.3048,10.0,4000
40.5,1.649,0.22225,8.5,10000
50.3,5.378,0.1778,6.0,22000
5.6,2.799,0.381,11.0,4000
81.2,1.389,0.1397,2.5,33000
55.9,2.12,0.3302,7.0,8000
68.1,7.206,0.2794,14.0,11000
37.3,10.746,0.22225,7.0,24000
14.6,3.154,0.2794,7.0,8000
38.6,6.359,0.4318,13.0,5000
85.3,6.429,0.2159,5.5,22000
62.1,23.94,0.4318,18.0,9000
79.4,2.054,0.254,6.0,13000
15.5,10.648,0.2794,6.0,13999
21.4,3.344,0.2667,4.5,11000
28.0,3.608,0.3048,4.5,9000
60.6,3.824,0.1524,2.0,38000
144.6,28.634,0.4572,12.0,13000
26.9,10.982,0.5461,10.0,5000
139.7,2.828,0.4064,14.0,9000
0.0,27.171,0.4064,7.0,11000
19.9,1.312,0.22225,7.0,9000
56.8,2.54,0.3048,14.0,6000
38.8,4.792,0.4064,7.0,7000
145.8,1.174,0.127,4.5,32000
16.1,5.848,0.1524,3.0,37000
187.8,3.301,0.22352,8.5,21000
57.1,1.253,0.10668,4.0,31000
68.8,4.255,0.22225,9.5,16000
35.8,5.133,0.3048,11.0,8000
27.3,13.564,0.508,10.0,6000
33.9,13.401,0.2921,6.0,15000
9.3,2.551,0.1778,6.0,19000
108.0,1.694,0.10668,4.0,38000
49.6,3.352,0.4826,10.0,5000
76.7,2.915,0.127,3.0,38000
132.8,2.508,0.127,4.5,35000
22.5,30.775,0.4318,12.0,11000
43.3,13.743,0.4318,12.0,7000
95.3,22.084,0.3302,13.0,15000
58.7,34.128,0.4826,8.0,11000
126.5,4.23,0.1778,5.0,28000
143.0,1.145,0.127,4.3,32000
7.9,3.1,0.381,4.0,6000
128.8,2.214,0.3429,13.3,9000
9.2,2.227,0.4318,12.0,3000
0.0,9.809,0.22225,7.0,23000
24.2,5.397,0.23495,5.5,17000
24.8,25.477,0.3302,4.5,17000
140.4,2.832,0.22225,8.0,18000
193.3,2.196,0.1778,6.0,26999
3.7,36.582,0.5207,10.5,8000
14.4,1.369,0.381,12.0,3000
61.6,1.639,0.219075,3.75,16000
22.0,1.124,0.3556,13.0,3000
37.6,4.854,0.2794,13.0,9000
31.5,6.988,0.3556,13.0,7000
3.7,3.161,0.4826,14.0,3000
65.9,2.431,0.2286,6.0,13999
10.4,33.566,0.2794,6.0,19000
82.6,1.139,0.1397,2.5,32000
40.9,5.759,0.4318,13.0,5000
13.1,2.449,0.4572,14.0,3000
32.7,6.952,0.23495,5.75,19000
124.9,1.485,0.18796,7.5,18000
39.4,7.781,0.6096,12.0,4000
143.9,6.482,0.254,6.0,23000
1.8,1.622,0.4064,5.5,3000
3.4,2.134,0.1778,6.0,13999
172.9,8.564,0.22225,8.0,24000
44.7,1.521,0.254,3.0,13000
0.0,20.036,0.254,4.7,20000
65.6,12.639,0.254,4.0,22000
48.3,7.163,0.2286,6.0,15000
41.0,1.328,0.1397,4.5,20000
48.0,1.808,0.1778,10.0,13999
108.5,1.94,0.3556,8.0,11000
7.2,2.531,0.2032,4.0,13000
31.3,22.334,0.635,12.5,5000
166.8,4.058,0.2286,9.0,19000
91.9,7.762,0.22225,7.0,21000
10.9,1.942,0.22225,7.5,11000
0.0,3.414,0.4826,10.0,3000
105.3,16.983,0.36576,13.5,11000
51.3,2.017,0.2032,3.75,17000
97.0,7.673,0.3302,6.5,15000
124.4,13.377,0.254,7.0,22000
112.2,1.812,0.254,4.0,21000
34.8,2.379,0.127,3.0,33000
100.3,2.022,0.19812,7.0,16000
31.7,6.396,0.4572,11.0,5000
92.6,10.491,0.2794,4.5,22000
99.9,14.535,0.381,14.0,10000
47.0,1.112,0.1778,7.0,11000
176.3,1.262,0.12954,5.0,35000
141.0,2.725,0.23495,5.25,24000
127.1,5.562,0.1778,6.0,29000
182.3,9.581,0.2794,13.0,16000
114.9,8.779,0.3302,11.0,12000
102.3,4.825,0.45974,10.0,9000
73.0,4.004,0.2286,6.0,15000
10.8,5.219,0.3048,11.0,8000
92.0,7.136,0.4318,18.0,6000
39.4,11.033,0.2794,6.0,13000
82.0,18.478,0.3556,7.0,15000
17.4,2.556,0.22225,5.0,11000
113.1,7.827,0.3683,11.0,10000
112.6,3.344,0.4826,12.0,8000
76.0,3.237,0.1016,4.0,40000
83.9,3.0,0.127,3.0,39000
27.4,14.422,0.3937,11.5,8000
0.0,1.032,0.22225,7.0,8000
189.4,1.142,0.254,9.0,18000
34.5,2.388,0.127,4.5,26000
32.4,3.557,0.1778,3.0,25000
40.1,3.118,0.3302,6.5,8000
174.1,2.363,0.22225,8.75,19000
149.5,5.39,0.3556,13.5,11000
69.9,3.475,0.18796,7.6,17000
21.7,1.261,0.3556,7.0,4000
6.6,2.69,0.2794,6.0,6000
99.6,1.878,0.2413,8.0,13000
120.2,10.137,0.2286,7.5,20000
53.6,11.241,0.2794,5.0,17000
46.8,4.851,0.254,4.7,13000
169.0,6.084,0.2032,10.0,21000
14.4,2.422,0.2794,8.0,7000
23.7,11.924,0.2032,4.0,26000
75.5,8.763,0.2286,3.8,22000
74.1,1.616,0.2794,8.5,9000
148.8,3.865,0.127,4.0,41000
146.2,12.314,0.3048,12.0,15000
82.5,1.165,0.23622,3.0,19000
30.7,6.771,0.2032,10.0,19000
143.0,10.589,0.2159,7.25,26000
9.5,6.774,0.4572,10.0,5000
0.0,17.391,0.3683,11.0,8000
86.8,11.546,0.2286,4.5,25000
49.4,19.411,0.5334,10.0,7000
28.6,1.923,0.1397,2.5,26999
15.5,2.563,0.4318,12.0,3000
15.4,2.109,0.1651,6.5,19000
20.1,1.896,0.3556,5.5,5000
123.6,1.703,0.1016,4.5,38000
92.7,7.473,0.36576,10.5,10000
16.8,17.548,0.508,10.0,6000
45.6,70.487,0.635,12.5,8000
50.9,12.354,0.508,12.0,6000
58.6,6.029,0.254,7.0,13999
16.4,17.343,0.4318,12.0,8000
12.5,25.823,0.4826,12.0,8000
52.0,1.073,0.2286,4.7,10000
52.8,7.444,0.4191,13.0,6000
44.7,11.312,0.508,10.0,6000
77.9,4.132,0.36576,13.0,7000
60.9,6.575,0.3302,10.0,9000
33.9,1.393,0.3048,3.8,7000
0.0,16.354,0.381,4.0,11000
45.5,26.953,0.508,8.0,9000
45.6,3.417,0.1778,4.0,21000
61.7,16.05,0.3302,5.5,16000
62.6,2.696,0.1016,4.0,36000
16.0,1.378,0.2032,7.25,10000
145.4,2.497,0.3048,8.0,15000
2.3,2.378,0.4445,18.0,3000
106.8,4.06,0.1778,5.0,26000
70.5,1.373,0.4318,12.75,5000
29.9,2.708,0.4318,10.0,4000
73.4,2.337,0.3937,12.0,6000
174.9,2.114,0.1778,6.5,23000
48.6,2.466,0.1524,3.0,26000
12.0,12.675,0.2794,5.5,15000
58.0,1.067,0.254,8.0,8000
64.5,3.915,0.3302,10.0,8000
94.7,3.985,0.14478,3.0,39000
26.5,27.756,0.6604,13.0,5000
65.2,31.767,0.5334,13.5,8000
19.9,5.195,0.2286,6.0,18000
61.5,1.289,0.2032,6.0,12000
25.9,1.154,0.2286,8.0,7000
16.2,2.878,0.19812,6.0,15000
9.9,1.213,0.3048,10.0,4000
101.7,2.353,0.2286,5.0,19000
42.8,11.791,0.381,13.5,7000
36.7,48.322,0.508,8.0,11000
132.6,2.47,0.22225,8.0,17000
61.4,4.574,0.3302,7.0,10000
165.5,1.613,0.3302,10.0,13999
38.1,1.383,0.3048,6.0,6000
62.2,9.566,0.381,13.5,7000
104.8,29.74,0.4572,16.0,10000
39.0,1.827,0.12065,4.0,29000
6.6,2.136,0.381,4.0,5000
92.7,5.506,0.2794,4.7,16000
46.0,9.26,0.4064,12.0,7000
41.7,2.634,0.5334,10.0,4000
38.9,13.456,0.3048,4.7,13999
130.2,11.103,0.508,10.0,11000
67.5,7.296,0.22225,9.0,20000
38.0,10.936,0.4572,16.0,6000
12.2,31.764,0.4826,10.0,9000
92.9,1.017,0.22225,8.75,11000
221.3,8.76,0.2032,10.0,25000
55.6,35.834,0.45974,12.0,10000
25.2,7.959,0.2032,7.0,22000
51.2,16.231,0.3556,6.0,13000
93.5,5.311,0.2286,9.0,15000
6.9,16.417,0.3175,13.0,13000
14.7,2.048,0.23622,3.0,11000
16.9,3.471,0.2794,8.0,8000
76.8,2.095,0.254,4.7,13000
91.8,4.896,0.2159,5.5,21000
2.1,2.2,0.3048,10.0,5000
40.4,25.274,0.5207,12.0,7000
58.5,16.135,0.3048,13.0,13999
29.2,3.598,0.2794,5.0,10000
77.6,1.892,0.22352,9.75,11000
35.6,5.795,0.2032,5.0,20000
0.0,3.741,0.2032,3.75,18000
63.4,2.621,0.127,3.0,37000
52.7,20.674,0.4318,13.0,9000
76.8,2.19,0.1524,5.0,23000
118.4,5.983,0.22225,8.75,19000
200.6,3.842,0.1778,10.0,24000
74.1,3.041,0.23495,5.25,17000
